loop-location,ICC-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(90),1,95,0.1263,1,0.025,0.0125,0,0,0,0,0,0,0,0,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(91),1,83,0.8193,1,0.4153,0.04372,0,0.01493,0.01493,0,63,0,63,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(69),1,234,0.1111,1,0.02475,0,0,0.01235,0.01235,0,1,0,1,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(70),0,222,0.8874,1,0.3981,0.03333,0,0.07059,0.07059,0,191,0,191,0,64,32,32
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(62),1,32,0.2812,1,0.1053,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(84),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(83),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(80),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(79),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(77),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(75),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(74),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(72),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(70),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(69),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(67),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(65),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(64),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(62),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(60),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/read_input.c(59),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(327),0,1029,0.01652,1,0.0004885,0.0002443,0,0,0,0,0,0,0,0,60,30,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(328),0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(329),1,104,0.8173,0,0.4292,0.0531,0,0,0,0,77,0,77,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(337),1,103,0.7961,2,0.4017,0.05858,0,0.09412,0.09412,0,73,0,73,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(349),1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(356),1,170,0.8765,9,0.3756,0.03226,0,0.1972,0.1972,0,133,0,133,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(382),1,253,0.8379,1,0.3971,0.05348,0,0.07451,0.07451,0,191,0,191,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(412),0,89,0.809,0,0.4192,0.05556,0,0,0,0,68,0,68,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(424),1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(435),0,124,0.8629,0,0.4403,0.04104,0,0,0,0,103,0,103,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(350),1,48,0.7917,0,0.4078,0.03883,0,0,0,0,35,0,35,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(425),1,77,0.8312,0,0.4251,0.04192,0,0,0,0,61,0,61,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(198),0,1368,0.06652,1,0.001388,0.0006941,0,0,0,0,0,0,0,0,1328,664,664
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(199),0,865,0.09364,1,0.004217,0.001807,0,0,0,0,0,0,0,0,1168,584,584
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(279),1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(293),1,137,0.1095,1,0.04464,0,0,0.02703,0.02703,0,1,0,1,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(306),1,189,0.09524,1,0.03922,0,0,0,0,0,0,0,0,0,52,26,26
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(200),1,150,0.86,2,0.4294,0.04204,0,0.06061,0.06061,0,120,0,120,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(212),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(219),1,228,0.9079,9,0.4018,0.02545,0,0.155,0.155,0,191,0,191,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(244),1,402,0.9005,1,0.4317,0.03607,0,0.04691,0.04691,0,341,0,341,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(280),1,145,0.8828,1,0.4371,0.03459,0,0.04545,0.04545,0,120,0,120,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(294),0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(307),1,178,0.9045,1,0.4479,0.02865,0,0.03636,0.03636,0,153,0,153,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(213),1,54,0.8148,1,0.4103,0.03419,0,0.06977,0.06977,0,39,0,39,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(295),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(77),0,1332,0.05931,1,0.0006075,0.0003038,0,0,0,0,0,0,0,0,308,154,154
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(78),0,1319,0.06975,1,0.002668,0.001001,0,0,0,0,0,0,0,0,1640,820,820
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(79),1,150,0.86,2,0.4294,0.04204,0,0.06061,0.06061,0,120,0,120,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(91),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(98),1,228,0.9079,9,0.4018,0.02545,0,0.155,0.155,0,191,0,191,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(124),1,402,0.9005,1,0.4317,0.03607,0,0.04691,0.04691,0,341,0,341,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(154),0,145,0.8828,1,0.4371,0.03459,0,0.04545,0.04545,0,120,0,120,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(166),1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(178),0,178,0.9045,1,0.4479,0.02865,0,0.03636,0.03636,0,153,0,153,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(92),1,54,0.8148,1,0.4103,0.03419,0,0.06977,0.06977,0,39,0,39,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(167),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(57),1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(58),0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(59),1,154,0.7013,2,0.4073,0.03273,0,0.02586,0.02586,0,96,0,96,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/rhs.c(60),1,35,0.7714,0,0.3973,0.0274,0,0,0,0,24,0,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(78),0,73,0.1507,1,0.05263,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(79),0,62,0.04839,0,0.1429,0.1,0,0,0,0,1,0,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(82),1,41,0.7561,0,0.3977,0.04545,0,0,0,0,27,0,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(64),0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(65),0,62,0.3065,1,0.2,0.02857,0,0,0,0,6,0,6,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(68),1,41,0.7561,0,0.3977,0.04545,0,0,0,0,27,0,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(50),0,72,0.1528,1,0.05263,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(51),0,61,0.04918,0,0.1429,0.1,0,0,0,0,1,0,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setbv.c(54),1,40,0.75,0,0.3953,0.04651,0,0,0,0,26,0,26,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setiv.c(53),0,176,0.1193,2,0.06011,0.005464,0,0.02439,0.02439,0,5,0,5,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setiv.c(55),0,157,0.03822,1,0.04082,0.01361,0,0.1429,0.1429,0,3,0,3,0,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setiv.c(57),0,138,0.3478,2,0.2485,0.0303,0,0.01538,0.01538,0,25,0,25,0,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/setiv.c(66),1,89,0.8539,3,0.3915,0.03302,0,0.1596,0.1596,0,70,0,70,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(115),0,377,0.2732,1,0.08108,0.003861,0,0.002801,0.002801,0,85,47,38,0,272,136,136
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(127),1,72,0.1389,1,0.0641,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(138),0,44,0.7727,0,0.359,0.02564,0,0,0,0,26,8,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(160),0,44,0.8182,0,0.3846,0.02564,0,0,0,0,28,8,20,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(186),1,86,0.1279,1,0.05435,0,0,0.04762,0.04762,0,1,0,1,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(128),0,59,0.1695,1,0.08333,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(187),0,73,0.1507,1,0.07143,0,0,0.04762,0.04762,0,1,0,1,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(129),0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(188),0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(130),0,36,0.7778,1,0.3896,0.02597,0,0.1111,0.1111,0,23,0,23,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(189),1,50,0.82,1,0.4112,0.02804,0,0.075,0.075,0,36,0,36,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(107),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(73),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(61),1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/ssor.c(62),1,80,0.1375,1,0.05405,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/verify.c(347),0,66,0.2727,0,0.1795,0.0641,0,0,0,0,9,0,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/verify.c(328),0,66,0.2727,0,0.1795,0.0641,0,0,0,0,9,0,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/verify.c(300),1,48,0.7083,0,0.3818,0.07273,0,0,0,0,30,0,30,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/verify.c(57),1,16,0.5,0,0.2941,0.05882,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(342),0,36,0.6944,1,0.2967,0.02198,0,0.1622,0.1622,0,15,0,15,0,22,10,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(259),0,55,0.6545,0,0.3143,0.009524,0,0,0,0,26,8,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(246),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(143),0,14,0.5,0,0.2759,0.03448,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(142),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(140),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(138),0,5,0.2,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(154),1,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(106),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(400),0,36,0.6944,1,0.3614,0.06024,0,0.125,0.125,0,20,0,20,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(378),1,60,0.5167,2,0.2897,0.05607,0,0.15,0.15,0,18,0,18,0,22,11,11
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(379),0,23,0.6522,0,0.3469,0.04082,0,0,0,0,12,0,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(372),1,35,0.6571,0,0.3671,0.07595,0,0,0,0,18,0,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(367),0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(368),1,24,0.6667,1,0.3396,0.03774,0,0.1333,0.1333,0,11,0,11,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1222),1,45,0.1778,1,0.08696,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1223),0,34,0.2353,1,0.1176,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1224),1,23,0.6522,0,0.3404,0.02128,0,0,0,0,12,0,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1097),0,38,0.7368,1,0.3563,0.03448,0,0.1613,0.1613,0,14,0,14,0,17,3,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1094),0,38,0.7368,1,0.3563,0.03448,0,0.1613,0.1613,0,14,0,14,0,17,3,14
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1087),1,45,0.1778,1,0.08696,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1088),0,34,0.2353,1,0.1176,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1089),1,23,0.6522,0,0.3404,0.02128,0,0,0,0,12,0,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(1007),0,180,0.7111,0,0.3807,0.05584,0,0,0,0,106,0,106,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(980),0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(981),0,130,0.1,1,0.02985,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(982),0,118,0.1186,0,0.04636,0,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(969),1,48,0.7083,0,0.4038,0.07692,0,0,0,0,24,0,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(951),0,44,0.3182,2,0.2045,0,0,0.05882,0.05882,0,3,0,3,0,14,7,7
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(953),0,28,0.7143,0,0.3818,0.01818,0,0,0,0,15,0,15,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(852),0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(853),0,65,0.1385,1,0.07407,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(854),1,53,0.8113,2,0.3504,0.01709,0,0.1154,0.09615,0,28,1,27,0,24,9,15
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(550),0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(551),0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(552),1,147,0.8844,0,0.4487,0.03205,0,0,0,0,126,0,126,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(558),0,94,0.8298,1,0.4038,0.03756,0,0.09412,0.09412,0,64,0,64,0,21,5,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(438),0,146,0.7877,1,0.4047,0.06745,0,0.0431,0.0431,0,108,0,108,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(425),0,55,0.7455,1,0.3672,0.04688,0,0.1111,0.1111,0,37,0,37,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(627),0,435,0.07356,2,0.02703,0.003003,0,0.01754,0.01754,0,3,0,3,0,54,27,27
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(629),0,418,0.09091,2,0.03915,0.003559,0,0.01031,0.01031,0,3,0,3,0,94,47,47
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(632),1,150,0.9467,1,0.4483,0.003135,0,0.07006,0.07006,0,137,0,137,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(640),0,249,0.9598,2,0.435,0.00361,0,0.1038,0.1038,0,205,0,205,0,84,28,56
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(488),1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(489),0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(490),1,147,0.8844,0,0.4487,0.03205,0,0,0,0,126,0,126,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(496),1,119,0.8571,1,0.4126,0.03346,0,0.0885,0.0885,0,84,0,84,0,29,7,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(695),0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(696),0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(697),1,118,0.8559,1,0.4353,0.03922,0,0.04082,0.04082,0,96,0,96,0,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(703),0,127,0.8819,1,0.379,0.02229,0,0.1346,0.1346,0,71,0,71,0,85,24,61
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(709),1,102,0.8529,1,0.3917,0.02917,0,0.1308,0.1308,0,63,0,63,0,44,12,32
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(715),1,102,0.8529,1,0.3917,0.02917,0,0.1308,0.1308,0,63,0,63,0,44,12,32
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(721),0,106,0.8585,1,0.3952,0.02823,0,0.1261,0.1261,0,67,0,67,0,44,12,32
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(782),0,600,0.05667,1,0.002408,0.0008026,0,0,0,0,0,0,0,0,240,120,120
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(783),0,244,0.09426,1,0.03043,0,0,0.00885,0.00885,0,1,0,1,0,112,56,56
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(796),0,341,0.07038,1,0.008876,0.002959,0,0,0,0,0,0,0,0,160,80,80
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(784),0,98,0.8776,1,0.4147,0.01843,0,0.1237,0.1237,0,61,0,61,0,36,7,29
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(789),0,131,0.8931,1,0.4169,0.02034,0,0.1324,0.1324,0,80,0,80,0,56,11,45
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(797),0,131,0.8931,1,0.4169,0.02034,0,0.1324,0.1324,0,80,0,80,0,56,11,45
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(803),0,195,0.9077,1,0.4183,0.02237,0,0.1415,0.1415,0,116,0,116,0,96,19,77
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(754),0,452,0.05531,1,0.003456,0.001152,0,0,0,0,0,0,0,0,168,84,84
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(755),0,193,0.07772,1,0.01705,0.005682,0,0,0,0,0,0,0,0,88,44,44
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(767),0,244,0.07377,1,0.01304,0.004348,0,0,0,0,0,0,0,0,112,56,56
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(756),0,80,0.8625,1,0.4114,0.01714,0,0.1184,0.1184,0,51,0,51,0,25,5,20
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(761),0,98,0.8776,1,0.4147,0.01843,0,0.1237,0.1237,0,61,0,61,0,36,7,29
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(768),0,98,0.8776,1,0.4147,0.01843,0,0.1237,0.1237,0,61,0,61,0,36,7,29
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/MG/src/mg.c(773),0,131,0.8931,1,0.4169,0.02034,0,0.1324,0.1324,0,80,0,80,0,56,11,45
